#gene_id	RNF43_G659fs_4	RNF43_G659fs_3	RNF43_G659fs_2	RNF43_G659fs_1	RNF43_WT_2	RNF43_WT_3	RNF43_WT_1	RNF43_WT_4	GFP_1	RNF43_R117fs_4	GFP_3	GFP_2	RNF43_R117fs_1	GFP_4	RNF43_R117fs_3	RNF43_R117fs_2
GPR179	-4.829794000000001	-4.69011	-5.024697	-4.835941	-4.6324819999999995	-10.0	-1.363537	-4.189143	-10.0	0.421584	-1.030462	-3.803375	-4.361508000000001	-3.924432	-5.530031	-0.461233
GPR19	0.6294310000000001	0.473084	0.245959	0.39639800000000003	1.019926	0.9680350000000001	1.250094	1.276348	1.802601	0.570315	1.8063639999999999	1.5538530000000002	0.9382530000000001	1.8239400000000001	0.769041	1.345062
GS1-124K5.2	1.906409	1.7775919999999998	1.481524	1.346758	2.1438490000000003	2.4114400000000002	2.389009	1.936908	2.802298	2.099284	2.537197	2.647354	1.992848	2.4442720000000002	2.159439	2.5818790000000003
GTF2IP13	1.9912310000000002	1.723314	1.846141	2.042716	1.9551009999999998	2.540122	2.225469	2.074273	2.894197	2.469058	2.663839	2.276479	2.153734	2.789671	1.8770919999999998	2.286213
GTF2IP14	-0.136016	-0.602675	-0.011098	0.447748	-0.591882	0.527551	0.655938	0.8386049999999999	0.7917390000000001	0.666884	1.8731360000000001	1.228018	0.41809300000000005	1.326054	0.067281	1.151729
GTF2IP20	4.663994000000001	4.440398	4.403686	4.407822	4.585792	4.878755	4.959779	4.733701	5.284873	5.074197	5.2952900000000005	4.980432	4.962026	5.183751999999999	4.772831	5.037316000000001
GUCY1A3	2.6701330000000003	2.878119	2.708845	2.633882	2.554481	2.453793	2.153152	2.157691	2.241258	2.12278	2.265778	2.102415	2.252	2.465856	2.808981	2.414248
GUSBP4	1.659929	1.968611	1.577533	1.358644	1.3908989999999999	1.667025	1.602062	2.087222	2.476649	2.89031	2.426622	2.2942270000000002	2.258772	2.575888	1.877191	2.303562
GVQW2	0.8965290000000001	0.9267989999999999	0.49065	1.148943	1.142708	1.48888	0.991705	1.313291	1.4172420000000001	0.52658	1.537736	1.127875	1.402007	1.876566	1.657256	1.454544
HAND1	4.009392	3.8520190000000003	4.070261	3.839234	4.1399029999999994	3.625808	3.274645	3.8585879999999997	3.538501	3.498021	3.208655	3.373871	3.32435	3.5202459999999998	3.8081379999999996	3.66249
HAND2	1.238628	1.461725	1.4542950000000001	1.158372	1.116449	1.338963	0.871102	0.7847609999999999	0.8999959999999999	0.958782	0.380234	0.7002689999999999	0.726795	0.650885	0.318537	0.605192
HBQ1	4.587130999999999	4.441231	4.649627	4.416062999999999	4.454584	4.122921	3.9121040000000002	4.320687	4.072243	4.773358	3.8366919999999998	3.811296	4.117529	3.7785349999999998	4.251757	4.13784
HDAC4	3.521992	3.100708	3.367948	3.043335	2.4963040000000003	2.674144	2.870582	3.2900129999999996	2.827904	3.4037269999999995	2.276247	2.80105	3.005359	3.3149839999999995	2.75508	2.762471
HELQ	3.3010610000000002	2.868674	3.053004	3.206506	3.3224970000000003	3.3846839999999996	3.08526	3.588292	3.838688	3.645739	3.514245	3.8570010000000003	3.4466089999999996	3.8002580000000004	3.45405	3.555804
HERC5	3.663323	3.5465129999999996	3.5288699999999995	3.5390870000000003	3.5320199999999997	3.557292	3.7496699999999996	3.6237809999999997	3.9323989999999998	2.800037	4.08481	4.2993	3.534962	4.396246	3.56618	3.58985
HES1	5.435956	5.479028	5.490206	5.4473910000000005	5.373983	5.112048000000001	4.881832	5.117083999999999	4.957724	5.075503	4.961037999999999	5.086976	4.9177800000000005	4.974036	5.127251	5.094019
HES2	1.809318	1.8314130000000002	1.8529919999999998	1.6692759999999998	0.895299	1.1100709999999998	0.28934299999999996	1.503853	0.41857	1.518833	1.064001	0.402124	1.086742	0.64018	2.156978	1.4356149999999999
HES5	1.977093	1.67638	1.826632	1.885731	1.8076349999999999	1.067439	1.3057370000000001	1.733988	1.010637	1.794487	1.107802	1.666393	0.944334	1.400516	1.1461729999999999	1.539501
HES7	3.171393	3.620229	3.988839	3.177766	3.154249	2.537619	1.9572610000000001	2.728839	3.2843989999999996	4.025873000000001	2.880868	3.148112	2.888462	3.0738990000000004	3.108136	3.6650720000000003
HEXIM2	3.197994	3.4049980000000004	3.34352	3.369047	3.4334870000000004	3.7031970000000003	3.517186	3.6089010000000004	3.9424010000000003	4.0865800000000005	3.9471839999999996	4.117743	3.9735099999999997	4.058952	3.713081	3.806223
HHIP	3.3137410000000003	3.162002	3.0530880000000002	3.513351	2.914666	2.425834	2.8986810000000003	3.286149	2.8112619999999997	2.706547	2.845684	2.211599	3.2397259999999997	2.764209	2.822209	2.83275
HHIPL2	-2.510293	-2.489824	-1.699703	-1.016457	0.005358	-0.8901190000000001	0.33658699999999997	-0.10691700000000001	-0.9087	-1.645041	0.464178	0.705047	0.163269	-0.090809	-0.9327219999999999	-0.32576700000000003
HIST1H2AG	1.050188	0.995	0.904072	0.803954	1.153131	1.2040469999999999	1.1860950000000001	1.520327	1.757198	1.098992	1.7858020000000001	1.3971790000000002	0.911991	1.8211709999999999	1.6294549999999999	1.1167040000000001
HIST1H2AH	1.606025	1.278003	1.431457	1.727097	1.5288110000000001	1.255277	0.433515	1.180625	-0.28213699999999997	-0.026747000000000003	-0.11570799999999999	0.098729	-0.954168	-0.835023	0.523913	-0.800031
HLA-DMB	1.148323	0.782116	1.285748	0.807493	1.001855	0.377596	0.30706700000000003	0.24464899999999998	0.607375	0.799936	0.959887	0.27388	0.663251	0.5493279999999999	1.098228	1.327576
HLA-DRB5	1.653482	1.6646509999999999	1.7426830000000002	1.432297	1.396291	1.414412	1.289345	1.2695299999999998	1.38447	1.090874	1.056812	0.9363870000000001	1.361881	0.868331	1.515172	1.125506
HLF	1.418213	1.4129260000000001	0.932059	0.8786579999999999	1.501111	1.552761	1.331115	1.833395	2.0427299999999997	2.405417	1.7517490000000002	1.667416	1.597132	2.036367	2.100609	1.752535
HOGA1	0.786836	0.8627739999999999	0.53438	0.495205	0.804385	1.124658	1.623988	0.6386850000000001	1.434504	0.8876879999999999	1.5710790000000001	1.301656	1.197207	1.6556279999999999	0.838852	1.4298739999999999
HOXA3	4.534658	4.4079180000000004	4.316747	4.535163	4.454297	4.838884999999999	4.906286	4.641799	5.301202	5.394261	5.261214	4.974598	5.018095	4.9938709999999995	4.457097	4.999086
HOXB3	3.4713410000000002	3.5914349999999997	3.425518	3.424764	3.497093	3.6319550000000005	3.487396	3.475685	4.203401	4.070225	4.243733	3.998167	3.614788	4.139605	3.711819	3.695501
HPD	-1.333058	-0.83629	-2.186253	-1.6099219999999999	-0.653523	-0.871834	-0.47717299999999996	-1.094341	0.311133	-0.31152199999999997	-0.138188	0.11812	-0.7789470000000001	-0.520343	-0.589197	-0.440684
HPGD	1.3952209999999998	1.438839	1.4220620000000002	1.341658	1.216359	1.0178909999999999	0.512353	0.766586	0.711142	0.6261770000000001	0.942103	0.85698	0.417704	0.692284	1.089015	1.447447
HPSE	1.8841290000000002	1.783073	1.916232	1.4659790000000001	1.643504	1.242644	1.023814	1.297911	1.114665	1.2491860000000001	1.159766	1.0353370000000002	1.2367290000000002	1.111083	1.3111	1.145376
HSD17B7	4.277198	4.339853	4.190362	4.103625	4.367598	4.544836	4.432505	4.397683	4.670836	4.4907	4.899989	5.030709	4.557468	5.121435	5.061743	4.943364
HSPA1A	2.514398	2.0095080000000003	2.161604	2.115016	2.725772	1.490098	0.393329	2.42778	-0.521343	-0.107449	1.106201	0.6796989999999999	0.15140699999999999	1.519436	-0.172337	-1.592447
HSPBAP1	2.600499	2.4613669999999996	2.542302	2.30976	2.875114	2.806126	2.699709	2.631528	2.860074	2.305309	3.1819990000000002	3.1164709999999998	2.6396439999999997	3.304127	2.79773	2.9279029999999997
ICAM1	0.244317	-0.35588600000000004	0.660093	0.340769	-1.035878	-0.859876	-0.622508	-0.603225	-0.84729	-0.503909	-0.45845699999999995	-0.40873400000000004	-0.5968	-0.576291	-0.47809399999999996	-0.665752
ID1	3.9668629999999996	4.121041	4.273303	3.910097	3.844832	3.2841519999999997	2.980269	3.554733	2.84408	3.06905	3.134986	3.425122	2.156155	3.161022	3.314058	3.040835
ID4	5.999817	6.0427669999999996	6.038265	6.2162239999999995	5.993733	6.013011	5.938817	5.899838	5.643097	5.194052	5.818168	5.615151	5.816346	5.4384760000000005	5.606066	5.830983
IFI6	4.241567	4.443939	4.387638	4.264533999999999	3.9516690000000003	3.879351	3.833882	3.9176040000000003	3.408902	4.198027	3.6382199999999996	3.9449099999999997	3.4856339999999997	3.5295660000000004	3.733596	3.9086769999999995
IFIH1	-0.005274	0.232552	-0.142404	-0.302609	-0.036988	-0.48234899999999997	-0.380268	-0.139754	-0.41529099999999997	-0.9435389999999999	-0.562821	-0.5166850000000001	-0.351898	-0.784277	-0.40318899999999996	-0.177669
IFT43	5.256585	5.2762150000000005	5.24501	5.30049	5.368169	5.602565	5.649644	5.445168	5.907334	6.013371	5.9424589999999995	5.8450120000000005	5.628141	5.820382	5.520917	5.7612190000000005
IFT88	1.975124	1.920221	1.9763669999999998	2.2729150000000002	2.267728	2.36918	2.42512	2.20376	2.896995	2.188351	2.862545	2.673765	2.4589790000000002	2.85177	1.97813	2.437193
IGF2	3.1802919999999997	3.5172769999999995	3.4892790000000002	3.129492	2.74422	2.560676	2.256195	2.713836	2.69561	3.074554	2.661058	2.856015	2.813398	3.1948630000000002	2.976298	2.42584
IGFBP5	3.5000139999999997	3.7132339999999995	3.6313370000000003	3.30409	3.151996	2.73371	2.4192560000000003	2.907518	2.719912	2.691163	2.769987	2.875161	2.724008	2.962016	2.8967810000000003	2.587951
IGSF1	0.605	0.8290360000000001	0.7135630000000001	0.945881	0.28176799999999996	-0.030529	0.191268	0.32771500000000003	0.360674	0.199381	-0.27612	0.096762	0.139248	0.687913	1.153969	1.483105
IL15RA	2.959029	3.000849	2.913553	2.869211	2.951548	2.6090470000000003	2.4180610000000002	2.695809	2.499861	2.954996	2.291072	2.241858	2.1939889999999997	2.589105	2.782059	2.523045
IL18R1	1.480596	1.7217639999999999	1.590311	1.5456159999999999	1.682741	0.7642869999999999	1.513441	1.54054	0.951261	0.657434	1.03	0.930607	1.119541	1.445866	1.659604	1.227433
IL27RA	3.7436550000000004	3.9087940000000003	3.983085	3.575627	3.3055559999999997	3.246213	3.136118	3.355665	3.138659	3.353041	3.2662080000000002	3.276504	3.215265	3.308824	3.047364	3.069517
ING4	4.369859	4.275305	4.512534	4.526393	4.5307319999999995	4.581408000000001	4.972835	4.610103	5.174742	4.753767	5.210483	4.917035	4.893873999999999	4.98222	4.638538	4.871117
INPP5B	3.99825	3.843197	3.865212	3.8172019999999995	4.082509	4.001125	4.199944	4.057722	4.737756	4.0174650000000005	4.665456	4.682189	4.293387999999999	4.721596	4.209415	4.239877
INSIG1	6.571109	6.7101679999999995	6.717828999999999	6.378418	6.579967	5.854209	5.411953	6.0731589999999995	5.310823	5.994708	5.2863940000000005	5.83467	5.266093	5.717745	6.67442	6.3949489999999996
IQCF3	-3.564965	-2.595751	-1.8959259999999998	-0.64958	-2.2471	-1.99584	-0.942968	-1.239801	0.11006300000000001	-0.46660100000000004	-0.200846	0.296425	-2.957257	-0.056685	-1.628854	-0.9542719999999999
IQCG	2.628559	2.669147	2.492736	2.258752	2.515171	2.548504	2.900661	2.797947	2.992711	2.756583	3.04786	3.350582	2.714378	3.163136	2.552254	2.972835
IQCK	2.616643	2.82482	2.634229	2.380104	3.075968	3.083895	3.32931	3.147869	3.3308480000000005	3.5765089999999997	3.349107	3.276886	3.43727	3.400904	3.098563	3.4910669999999997
ISOC2	5.9023769999999995	5.927767	5.952869000000001	5.59258	5.831643	5.322489	5.245636	5.482694	5.3312610000000005	6.228962999999999	5.093868	5.380803	5.4946660000000005	5.4136050000000004	5.998056	5.7821620000000005
ITIH1	-3.319002	-1.6545779999999999	-2.875887	-2.702731	-0.766871	-2.346429	-3.538249	-2.077097	-0.9013180000000001	-1.211843	-1.481192	-0.068422	-2.594665	-0.621624	-1.143451	0.15141
ITPR1	2.439193	2.456748	2.1188860000000003	2.346235	1.798845	2.37552	1.9622220000000001	2.357323	1.4902090000000001	2.311794	2.055809	1.658046	2.202744	2.086773	2.101162	2.699976
JAZF1	2.515	2.7918220000000002	2.670786	2.782348	2.719765	2.571728	2.7567619999999997	2.770952	3.4273300000000004	2.3881900000000003	3.283719	3.263059	2.667252	3.4207349999999996	2.775248	2.847384
JUNB	4.740517	4.648264	4.81452	4.5217730000000005	4.246112	3.9812410000000003	3.402558	3.988521	3.973584	4.309387	3.919893	4.433594	3.289054	4.307239	4.224943	3.9333080000000002
KATNAL2	1.502199	1.655304	1.6841709999999999	1.194291	1.108219	1.6956220000000002	1.7661	1.280216	1.660577	2.1350290000000003	2.4127970000000003	2.169334	1.763925	2.372713	1.7837290000000001	1.7721900000000002
KCNB2	0.335998	0.366062	0.39157	-0.142747	-0.121519	-0.21378200000000003	-0.374733	-0.10633	0.029488	-0.461017	-0.47785200000000005	-0.28941100000000003	-0.095091	0.100143	0.30861700000000003	0.13053599999999999
KCNC4	2.8115919999999996	3.151339	2.5117439999999998	2.823168	2.397226	2.438788	2.025385	2.374691	2.245686	2.395603	2.378638	2.364486	1.984584	2.1581650000000003	2.623111	2.689251
KCNK1	3.109018	3.3336620000000003	3.6308339999999997	3.339199	3.377419	3.065888	3.1275049999999998	3.179964	3.068823	3.032334	2.567145	2.823727	3.139724	2.925071	2.844201	3.264459
KCNN4	-1.1884620000000001	-1.348112	-1.933395	-1.111489	-0.540158	-0.15834700000000002	1.228327	0.654215	1.392047	-0.394425	0.9696600000000001	1.0968120000000001	-1.018523	1.572222	-0.9849889999999999	-0.675998
KCTD12	4.739237999999999	4.788717	4.7610410000000005	4.633937	4.660832	4.348721	4.272598	4.3934370000000005	4.097729	3.6544470000000002	4.241093	4.120775	4.298475	4.16645	4.268038	4.203131
KDELR3	4.680724	4.923895	4.838326	4.655044999999999	4.6543660000000004	4.581454	4.389018	4.561329	4.182864	4.538741	4.346988	4.413975	4.35668	4.358153	4.8936519999999994	4.821167
KDM4C	2.424318	2.7706459999999997	2.688287	2.474934	2.829325	2.603607	2.756294	2.7707490000000004	3.44995	2.639291	3.263833	3.332215	2.5299	3.19089	2.883861	2.6940020000000002
KIAA1468	3.088062	3.3971690000000003	2.90175	3.132662	3.3456449999999998	3.352063	3.454529	3.5646379999999995	3.992989	3.212567	4.150812	3.87474	3.5136519999999996	4.193429	3.318336	3.662646
KIAA1841	2.9913220000000003	2.513435	2.9334849999999997	2.4546740000000002	2.806025	2.796831	2.912641	2.598426	3.239105	2.644964	3.605061	3.249172	2.9554259999999997	3.4297730000000004	2.700797	3.044375
KIF18A	3.696304	3.829337	3.7919690000000004	3.837072	4.075774	3.837265	3.8623160000000003	3.886513	4.098186	3.23176	4.355167	4.539135	3.6999440000000003	4.77064	4.216408	4.107636
KIF27	1.703916	1.8273560000000002	1.715048	1.54645	1.9617580000000001	2.271665	1.9706290000000002	1.8982869999999998	2.541388	0.8658440000000001	2.648589	2.614435	1.9782099999999998	2.421261	2.287113	2.03458
KLC4	4.028358	4.305398	4.263178	4.0278160000000005	4.255044	4.339469	4.23244	4.3759809999999995	4.82764	4.437394	4.729303	4.8593839999999995	4.377036	4.825792	4.650622	4.587038
KLHDC1	0.085339	-0.35229299999999997	-0.614769	-0.181035	-0.584817	-0.023655000000000002	0.41863900000000004	0.267692	0.337379	0.557234	1.084336	0.30745900000000004	0.9561790000000001	1.046681	0.668531	0.16876
KLRG2	3.1621599999999996	3.076523	3.194779	3.139727	3.24293	2.886273	2.887514	2.979087	2.907074	2.816723	2.540627	2.534465	2.847608	2.664075	2.738925	2.892616
KRCC1	3.678579	3.790793	3.758239	4.033441000000001	3.9085730000000005	4.1466959999999995	4.342526	4.057537	4.343108999999999	3.696929	4.6085959999999995	4.400271	4.231094000000001	4.473683	3.9155300000000004	4.237013
KRTAP19-1	3.764261	4.065417	3.714114	3.848408	3.560776	3.453965	3.441271	3.500777	3.275676	3.2820940000000003	3.3624980000000004	3.257773	3.276245	3.4814279999999997	3.463112	3.482629
KRTAP21-2	0.71721	1.281093	1.7909509999999997	1.144888	0.243425	-1.1030229999999999	0.7259680000000001	0.43808	-0.640436	-1.971748	-0.474009	0.325386	-1.3136379999999999	-2.1971830000000003	-0.834385	-1.159802
KSR1	4.180899	4.292142	4.206844	4.372814	4.282783	4.3291379999999995	4.330866	4.672859	4.8533669999999995	4.704416	4.796885	5.134846	4.490704	5.028453	4.519038	4.376108
LACE1	3.207642	2.903268	2.591063	2.970471	2.827971	2.942905	3.2976669999999997	2.956758	3.788185	3.074051	3.2645310000000003	3.445533	3.0881	3.8375220000000003	3.0860790000000002	3.440821
LAMA1	2.72017	2.400143	2.278724	2.1040389999999998	2.128637	1.8833630000000001	1.92325	2.018461	1.9862509999999998	1.809047	1.8694490000000001	1.9387759999999998	2.02683	1.8041	2.055838	1.9121290000000002
LAMB3	0.273577	-0.147395	-0.20901399999999998	-0.354448	0.068078	-0.149409	-1.0590540000000002	-0.44861999999999996	-1.470509	-1.0560379999999998	-0.43735799999999997	-1.083115	-1.174875	-0.8420920000000001	-1.7872290000000002	-1.4533559999999999
LAT2	1.222798	0.6402220000000001	1.03494	0.899854	0.905626	1.5587360000000001	0.631745	0.908947	1.6816650000000002	1.51294	1.62568	1.569331	0.736023	1.7523080000000002	1.197719	1.104722
LBH	3.1240069999999998	3.397657	3.110267	2.7239310000000003	3.019857	2.7631919999999996	2.79719	2.941907	2.5056	2.705207	2.233206	2.873703	3.08405	3.008194	3.0196400000000003	2.718324
LCP1	0.578212	0.7200979999999999	0.8489	0.8836860000000001	0.819276	1.227223	1.503835	0.694956	1.705324	1.7058830000000003	1.072678	1.575213	1.4913319999999999	1.8364099999999999	2.034878	1.9751049999999999
LDHC	2.619575	2.712784	3.025289	2.88524	3.1404970000000003	3.225431	3.354886	3.208215	3.6633839999999998	2.9321450000000002	3.5627980000000004	3.6270580000000003	3.4739760000000004	3.491593	3.3928949999999998	3.501271
LETM2	2.5127650000000004	2.26063	1.938914	2.864853	2.522526	2.736324	3.146579	2.56378	3.363425	2.313413	3.117082	3.03788	2.593276	3.081518	2.792838	2.518468
LGI2	1.439714	1.23186	1.068665	1.0779590000000001	1.517528	0.534587	0.730122	1.4866270000000001	1.1227040000000001	0.25082600000000005	0.611059	0.406079	1.356392	0.472847	1.250688	0.662234
LGI3	0.372485	0.559397	0.6990729999999999	-0.079265	-0.338475	-0.825722	-0.935717	-0.185004	-0.5698979999999999	0.8536809999999999	-0.48543800000000004	0.190744	-0.24484099999999998	0.179651	0.049401	-0.5327770000000001
LIF	0.808649	0.667265	1.232297	0.523201	1.485417	2.161106	2.165889	1.819349	2.278559	2.492356	2.62785	2.335209	0.66532	2.5734470000000003	2.045082	2.009169
LIN37	3.216454	3.425475	3.2699700000000003	3.6526400000000003	3.54394	3.818064	3.44406	3.608713	3.9541690000000003	4.219249	4.015962	4.180306	3.588104	4.159936	3.9821459999999997	3.6198650000000003
LIN7B	3.379773	3.879918	3.561468	3.6973059999999998	3.9109730000000003	3.686603	3.902792	3.7109389999999998	4.105764	4.267657	4.503764	4.473351	3.978212	4.245264	3.7428150000000002	3.917967
LINC00694	-1.589672	-2.359253	-2.3801069999999998	-10.0	-3.215466	-2.824949	-3.870421	-2.113917	-0.6599729999999999	-0.43226400000000004	0.203601	-0.596983	-1.100614	-0.334123	-0.9713430000000001	-1.559796
LINC01057	1.9051779999999998	1.93441	1.8893259999999998	1.750146	1.287318	1.9040700000000002	1.5514649999999999	1.546271	1.892425	1.263593	1.443286	1.1543709999999998	1.0827799999999999	1.397278	2.500569	2.067078
LLNLF-176F2.1	2.775746	2.273504	2.9483490000000003	2.708152	2.596678	3.338225	2.480387	3.05361	3.708419	3.901958	3.485672	3.1842580000000003	3.041043	3.193589	2.975705	3.3468720000000003
LNP1	2.208457	2.410412	2.37269	2.5573810000000003	2.7119459999999997	2.628623	2.617009	2.610213	2.934022	2.707346	3.050109	3.129517	2.7489790000000003	3.078695	2.905738	2.965164
LPAR4	-1.161966	-0.6391819999999999	-0.667891	-1.8163189999999998	-1.1326459999999998	-2.200933	-0.00187	-0.0074849999999999995	-0.327689	-10.0	1.113779	1.078808	0.191939	0.795975	0.5858770000000001	0.471583
LRRC24	1.568806	1.456165	1.179345	2.1066	0.8177949999999999	0.52686	0.8978200000000001	0.151534	1.443756	2.725942	0.643154	1.043635	1.289309	0.862201	0.389837	1.3740430000000001
LRRC37A	0.905993	0.529262	0.568746	0.7578550000000001	0.848165	0.719849	0.9874229999999999	0.551029	1.085377	0.341806	1.013041	1.066065	0.99036	1.204431	1.231838	1.060614
LRRC37A15P	0.68108	0.27997	0.082607	-0.171658	0.335415	0.139469	0.863661	0.507648	1.039658	0.164683	1.076983	1.153144	0.39715700000000004	1.2674219999999998	0.611484	0.521935
LRRC37B	4.455607	4.541419	4.430246	4.498035	4.568803	4.518809	4.543305	4.43968	5.069958	4.388896	5.057536	5.191161	4.44054	5.180919	4.712141	4.647966
LRRC40	4.815144999999999	4.897207	4.764346	4.964754	5.202316000000001	5.263605	5.433930999999999	5.153789	5.3729309999999995	4.303649	5.5500110000000005	5.553204	5.317937000000001	5.515441	5.220155999999999	5.4374139999999995
LRRIQ3	0.888452	1.142692	1.019136	0.892009	1.40594	1.824222	1.439545	1.382747	1.8063779999999998	0.9681379999999999	2.135574	1.3757780000000002	1.2836969999999999	2.063975	1.6776099999999998	1.9555580000000001
LRSAM1	3.851971	3.924011	3.892065	3.8011550000000005	3.873735	3.951043	3.846364	3.901076	4.449742	4.406486	4.312372	4.635772	4.1929739999999995	4.668645	4.138871	4.250694
LTN1	3.241463	3.295789	3.238824	3.289861	3.265809	3.339911	3.424556	3.375846	3.659554	2.784439	3.848921	4.151161	3.418947	4.051196	3.684414	3.7722019999999996
LUM	1.072491	0.10069	0.396897	0.23915	0.7409939999999999	0.471545	-0.864967	-0.138534	-0.671049	-0.81552	-0.9120950000000001	-0.389795	-0.293143	-0.134974	-0.028905	-0.330208
LYPD1	1.2229860000000001	1.654671	1.557502	1.7399529999999999	1.5202229999999999	1.120611	1.02542	1.2378200000000001	1.0115459999999998	1.643134	0.672326	1.246485	1.596734	1.439134	1.252504	1.263308
LYSMD1	3.6282989999999997	3.8579980000000003	3.759299	3.807783	3.9648779999999997	3.848956	3.8229330000000004	3.688028	4.3304290000000005	4.148725	4.332502	4.525869999999999	3.888322	4.429896	3.8128940000000004	3.9013970000000002
LZTS1	1.938749	-0.154024	-0.551	-0.41159300000000004	-0.316176	-0.779035	-0.824277	-0.6258060000000001	-1.205274	1.8347529999999999	-0.779791	-0.9515040000000001	-0.9072620000000001	-0.616574	0.972117	-0.764383
MAF	2.447027	2.087815	2.297282	1.803223	2.2179029999999997	2.014742	1.694852	2.382989	1.8457130000000002	1.971988	1.555883	1.684162	1.7317790000000002	1.9530009999999998	1.372386	1.498528
MAFA	2.788001	2.942185	2.956991	2.499139	2.4055869999999997	1.8143369999999999	1.384492	2.19758	2.156312	2.50069	1.9069779999999998	2.264017	1.745422	2.549188	2.295129	2.059348
MAFF	2.9112259999999996	2.983936	2.891216	2.572644	2.558911	2.244259	1.7096740000000001	2.468407	2.237032	2.051185	2.027087	2.683411	1.2132100000000001	2.770155	2.225228	1.951372
MAGEA11	-0.082337	0.328646	0.009098	-0.22966	-0.30298200000000003	-0.171146	-0.804126	-0.290155	-0.644241	0.170343	-0.6103890000000001	-0.524429	-0.195168	-0.65057	0.136457	0.187113
MAPK11	2.39094	2.350219	2.403497	2.374356	2.257858	2.456632	2.5080310000000003	2.2371209999999997	3.219318	3.168673	2.937112	2.87963	2.715622	2.976445	2.830797	2.903425
MARCH7	5.7397860000000005	5.970133000000001	5.725194	5.663443	5.978854	5.798118	5.8849279999999995	5.941235	6.297844	5.407525	6.323357	6.627555	5.7613199999999996	6.672103	6.070406	5.985223
MASP1	1.3118299999999998	1.482672	0.378675	0.899481	0.07524600000000001	0.25645999999999997	-0.08081	0.6726880000000001	-0.018011000000000003	0.726705	-0.166934	-0.139242	0.535307	0.054425	1.482645	0.669709
MATK	5.673732	5.740292	5.705701	5.642379	5.637872	5.4180779999999995	5.219714	5.499235	5.233281	5.860869	5.006197	5.342492	5.515385	5.238319000000001	5.676486	5.50871
MBTD1	3.926207	3.9878440000000004	3.8770379999999998	4.0253190000000005	3.88325	4.052566000000001	4.163359	4.027762	4.5130040000000005	3.605528	4.532042	4.571887	4.190408000000001	4.7704379999999995	4.211343	4.2342900000000006
MESDC1	3.961392	3.7796589999999997	3.887769	4.066649	3.8368629999999997	3.859314	3.638804	3.753219	3.632419	3.871804	3.5297339999999995	3.3232980000000003	3.599044	3.148641	3.3602519999999996	3.68419
METTL7B	1.335206	1.402852	1.5669870000000001	1.6393060000000002	1.1979090000000001	1.391397	1.5119340000000001	0.9412739999999999	1.25132	1.589097	1.029179	0.819809	1.315079	1.109608	0.931837	1.005935
MFSD2A	3.149683	3.3827879999999997	2.939658	2.833519	2.723445	2.516249	2.15879	2.734285	2.427057	2.514396	2.242818	2.307801	2.16872	2.716761	2.294116	2.3800470000000002
MFSD3	5.394456	5.368483	5.493567	5.280245	5.237037	5.003493	4.863889	4.960411	4.978236	5.632805	4.782813	4.905448000000001	5.205412	4.728754	5.128896	5.351713
MICAL2	1.927531	1.8753849999999999	1.731197	1.505089	1.6600810000000001	0.9532959999999999	1.475398	1.451653	0.739898	0.801988	1.258915	1.498037	1.294499	1.80227	2.026153	1.694479
MIF	9.827758	9.779043	9.836618	9.842023	9.796273	9.606971000000001	9.651228	9.64371	9.607204	10.069911	9.375484	9.488611	9.631896000000001	9.18319	9.323606	9.612779
MIPEPP3	0.5589310000000001	1.1963	-0.26116100000000003	1.156534	1.1915280000000001	1.889431	1.722969	2.104478	2.578017	1.438197	2.214888	2.301798	2.0451	2.141479	2.45506	1.8905169999999998
MIS18BP1	4.893374	4.625671	4.678454	4.578692	5.16899	5.15413	5.210728	4.9084010000000005	5.061918	4.480262000000001	5.429643	5.403773999999999	4.808593	5.5976870000000005	4.986211	5.044586
MMP11	2.292321	2.202063	1.907903	2.458039	2.4871779999999997	1.711323	1.672305	1.695324	1.733814	2.289511	1.719959	1.568028	1.970734	2.0074110000000003	1.729536	1.9700650000000002
MMP24	-0.7809729999999999	-0.8805540000000001	-0.9568209999999999	-0.752313	-1.069655	-1.0280690000000001	-0.790609	-0.518141	0.125797	0.078569	-0.39260300000000004	-0.432116	-0.849659	0.044478	-0.655928	-0.36132600000000004
MRM1	-28.975254	1.186811	0.9359649999999999	-0.222412	-0.172649	0.284562	-0.546779	1.5311139999999999	1.100403	1.5857649999999999	-10.0	1.880251	-10.0	-26.801873999999998	0.875127	-0.572909
MRPL1	4.496251	4.554068	4.562607	4.916302	5.113187	5.182794	5.100346	4.786077	5.29229	4.5371120000000005	5.251735	5.322818	5.093744999999999	5.406868	5.676418	5.57498
MRPS31P5	2.589173	3.0024319999999998	2.8290669999999998	3.044508	3.361994	3.2832120000000002	3.107398	3.3805129999999997	3.3883959999999997	3.1758610000000003	3.8075639999999997	3.6901650000000004	3.217099	3.9281349999999997	3.9154690000000003	3.663864
MSMO1	4.779854	4.9095699999999995	4.917576	4.637814	4.7916669999999995	4.410472	4.282163	4.679767	4.184416000000001	3.7415190000000003	4.349198	4.533165	4.22018	4.570652	4.859326	4.764333000000001
MT1F	1.505978	1.3324040000000001	1.602503	0.881188	1.072792	1.2932	0.5877979999999999	0.887273	0.577277	1.001564	-0.161331	0.891763	0.829598	0.592388	1.7827819999999999	1.110327
